Symbol,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,MinVol Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Optim Risk Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Security,GICS Sector,GICS Sub-Industry,MinVol Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Optim Risk Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
EBAY,0.11522389881646444,0.3846877968885954,0.299525744638666,VNT,0.004944761068264057,eBay Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,0.04139248717401295,0.2849029510402886,0.24778627917130924,0.0657332692705386,0.02234891923203021,0.2216413075916867,0.2805468048449043,0.0018200370508738815,0.017475635308751604,0.06176483806762892,0.06267376280640494,0.018209146655871585,0.06852108015408694,0.35255518267770347,0.3408500395034407,0.03172191289408243,0.07134596641104211,0.010472611696032821,0.21876252305763094,0.01615968754260593,0.0025048087002896334,0.09035762202570638,0.06403908241846391,0.15378574575070533,eBay Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,0.04139248717401295,0.2849029510402886,0.24778627917130924,0.0657332692705386,0.02234891923203021,0.2216413075916867,0.2805468048449043,0.0018200370508738815,0.017475635308751604,0.06176483806762892,0.06267376280640494,0.018209146655871585,0.06852108015408694,0.35255518267770347,0.3408500395034407,0.03172191289408243,0.07134596641104211,0.010472611696032821,0.21876252305763094,0.01615968754260593,0.0025048087002896334,0.09035762202570638,0.06403908241846391,0.15378574575070533,eBay Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,0.038897040325422995,0.30031437987979565,0.28321306903400045,0.040909358556091194,0.025876237804356432,0.04968765309442399,0.24282961741402354,0.02385570265000761,0.24405698701458187,0.021303646891165484,0.020311978603664734,0.04795574893768466,0.06536994864548522,0.3438052136509025,0.3138030030678043,0.024698911241310274,0.07374248678644735,0.12852526807094106,0.13195754640105634,0.01939379244035433,0.012150693744639575,0.2534923650092026,0.04202813476359874,0.00020779847464549799
ECL,0.03129046151489523,0.483276883866181,0.06474644776007854,KR,0.15198457243125182,Ecolab Inc.,Materials,Specialty Chemicals,0.019030148129989446,0.3107581253879084,0.017931571819980476,0.05222676838482326,0.2533972098367765,0.13529977477609953,0.10072503636691363,0.06918409464402266,0.014001497450732718,0.22891470296330846,0.008967612562697506,0.11935173119464525,0.055772269190354926,0.3729016648334729,0.17039819845521256,0.09543494581505495,0.030989276262929445,0.015656711225621164,0.07798392457016513,0.05112999566350351,0.12363911688643098,0.017520406828583707,0.05884855482103928,0.35839886947145916,Ecolab Inc.,Materials,Specialty Chemicals,0.019030148129989446,0.3107581253879084,0.017931571819980476,0.05222676838482326,0.2533972098367765,0.13529977477609953,0.10072503636691363,0.06918409464402266,0.014001497450732718,0.22891470296330846,0.008967612562697506,0.11935173119464525,0.055772269190354926,0.3729016648334729,0.17039819845521256,0.09543494581505495,0.030989276262929445,0.015656711225621164,0.07798392457016513,0.05112999566350351,0.12363911688643098,0.017520406828583707,0.05884855482103928,0.35839886947145916,Ecolab Inc.,Materials,Specialty Chemicals,0.019682490438327926,0.3149367308803609,0.021860879344262233,0.06999980422318258,0.22156823365562722,0.12008140944322764,0.1061315245820241,0.02070122783930287,0.0013880538577333496,0.1820629810920608,0.08033419490897259,0.1758716910536068,0.058911659524716845,0.3734930288563053,0.2619093837255526,0.07611824596695076,0.08451516042698913,0.023042130421676753,0.012039653322457752,0.01657783583433588,0.26250976778779445,0.010652966924981282,0.0037549745416933567,0.248879881047568
EIX,-0.004934756045797295,0.45688302663796754,-0.010800917867556454,KR,0.13476624312506127,Edison Int'l,Utilities,Electric Utilities,0.0499978209753149,0.3194292441121881,0.12585416459866983,0.011952014713648472,0.30620012418868064,0.023629967285784155,0.05564440533632872,0.11832397118925772,0.06521381564110623,0.006378954040589273,0.27896454375255786,0.00783803925337704,0.07514622820005978,0.3412415562402348,0.06309103118713942,0.0019158663844174976,0.0002376875695953327,0.1162900883845768,0.014994266307774153,0.19265181990095506,0.23629160987310613,0.10570561521557072,0.24549908664632242,0.02332292853054234,Edison Int'l,Utilities,Electric Utilities,0.0499978209753149,0.3194292441121881,0.12585416459866983,0.011952014713648472,0.30620012418868064,0.023629967285784155,0.05564440533632872,0.11832397118925772,0.06521381564110623,0.006378954040589273,0.27896454375255786,0.00783803925337704,0.07514622820005978,0.3412415562402348,0.06309103118713942,0.0019158663844174976,0.0002376875695953327,0.1162900883845768,0.014994266307774153,0.19265181990095506,0.23629160987310613,0.10570561521557072,0.24549908664632242,0.02332292853054234,Edison Int'l,Utilities,Electric Utilities,0.05785004303248157,0.32304359470230765,0.1370332444624003,0.05181697635413717,0.17604439171608707,0.05269947787207095,0.12698159209157664,0.08606314858175353,0.03622717516341737,0.00810582332266179,0.3212637903023113,0.003764380133583834,0.0783535437042798,0.33976970316296773,0.10009489705644604,0.031144637853445123,0.006610449246699519,0.25835554935138305,0.01742873124648895,0.23551536581267923,0.07945140724242075,0.004556784583719479,0.2567541357035263,0.01008804190319149
EW,-0.03704926842530487,0.4413861885067152,-0.0839384407351958,KR,0.09504020356315428,Edwards Lifesciences,Health Care,Health Care Equipment,0.024509811428351135,0.3432962998898795,0.25245605663304077,0.02941596681644366,0.06364939471099157,0.2199627114900965,0.05698710577842367,0.2576148782400952,0.03091001429583125,0.027433080645044166,0.01465156880805531,0.046919222581977914,0.1158124123164808,0.5133075547826322,0.12073794041055551,0.020020984229506485,0.23233429030826785,0.0387799782662336,0.04390755209390373,0.25913351004031465,0.03414299438632433,0.0018909304499654933,0.23633064031408238,0.012721179500846152,Edwards Lifesciences,Health Care,Health Care Equipment,0.024509811428351135,0.3432962998898795,0.25245605663304077,0.02941596681644366,0.06364939471099157,0.2199627114900965,0.05698710577842367,0.2576148782400952,0.03091001429583125,0.027433080645044166,0.01465156880805531,0.046919222581977914,0.1158124123164808,0.5133075547826322,0.12073794041055551,0.020020984229506485,0.23233429030826785,0.0387799782662336,0.04390755209390373,0.25913351004031465,0.03414299438632433,0.0018909304499654933,0.23633064031408238,0.012721179500846152,Edwards Lifesciences,Health Care,Health Care Equipment,0.02353033939427443,0.33500968248592494,0.27951203510556527,0.014795684844412755,0.018027149090320015,0.20213001613094989,0.06987110951453246,0.2992659938906008,0.01825183973023436,0.014824143040625144,0.023049093942132542,0.060272934710626724,0.13739542871478275,0.6242861688200532,0.06393182577289619,0.034757475489426475,0.14376318586335723,0.016656722196358678,0.21148579131043724,0.08676456066973438,0.07335789550987398,0.020476609835947845,0.29994869705710225,0.048857236294865714
EA,-0.03161565704704172,0.36700895506480047,-0.08614410250959556,MAR,-0.06891863943949976,Electronic Arts,Communication Services,Interactive Home Entertainment,0.006863017153731927,0.339043169170401,0.22822946826153465,0.061312973189427855,0.1318655953495482,0.012876097684912576,0.16243056669380687,0.061569438915786014,0.008834335329808882,0.012088068361613117,0.2364205129262736,0.08437294328728819,0.0839165677540624,0.4639208404827708,0.03604760684233874,0.2164880632885262,0.1530999123836742,0.007478104036261208,0.2565460442648994,0.08287577263358128,0.024547491362777413,0.1928632596446844,0.027420847918224946,0.0026328976250322607,Electronic Arts,Communication Services,Interactive Home Entertainment,0.006863017153731927,0.339043169170401,0.22822946826153465,0.061312973189427855,0.1318655953495482,0.012876097684912576,0.16243056669380687,0.061569438915786014,0.008834335329808882,0.012088068361613117,0.2364205129262736,0.08437294328728819,0.0839165677540624,0.4639208404827708,0.03604760684233874,0.2164880632885262,0.1530999123836742,0.007478104036261208,0.2565460442648994,0.08287577263358128,0.024547491362777413,0.1928632596446844,0.027420847918224946,0.0026328976250322607,Electronic Arts,Communication Services,Interactive Home Entertainment,-0.010721500938405345,0.34196133077947843,0.22885518332233348,0.04174819648124509,0.09146398667500097,0.028181732213141478,0.1015516570852411,0.02585871154019225,0.030969003196494014,0.007808897714170166,0.23196042480923035,0.21160220696295118,0.0864419500576433,0.5110221348667878,0.0065568259125390995,0.23145526679433612,0.022821029747143444,0.027823506562859576,0.2953986845583953,0.020494487766820967,0.1113485100327582,0.18626623876962564,0.013710060099588384,0.0841253897559334
EMR,0.04479281263025947,0.547044184848255,0.08188152597341763,CLX,0.050771674592996786,Emerson Electric Company,Industrials,Electrical Components & Equipment,-0.014298650989288722,0.2652783031065681,0.11393186027731535,0.0015955824371460155,0.0234480491900672,0.04763871029079262,0.005365400628179603,0.2842591932622007,0.3366822911816273,0.055547835459721376,0.08602588100789536,0.04550519626505438,0.05409636140816963,0.34387941362911895,0.22482989625144362,0.028066271803164337,0.022172176271548806,0.041774057568174185,0.1783131068644846,0.08551677225516754,0.04349803238410749,0.269381780262763,0.07975718226340948,0.026690724075736947,Emerson Electric Company,Industrials,Electrical Components & Equipment,-0.014298650989288722,0.2652783031065681,0.11393186027731535,0.0015955824371460155,0.0234480491900672,0.04763871029079262,0.005365400628179603,0.2842591932622007,0.3366822911816273,0.055547835459721376,0.08602588100789536,0.04550519626505438,0.05409636140816963,0.34387941362911895,0.22482989625144362,0.028066271803164337,0.022172176271548806,0.041774057568174185,0.1783131068644846,0.08551677225516754,0.04349803238410749,0.269381780262763,0.07975718226340948,0.026690724075736947,Emerson Electric Company,Industrials,Electrical Components & Equipment,-0.03279751668510209,0.27263446175117745,0.04249105186418468,0.08383372000868326,0.05546870968788794,0.01268186042862514,0.04813468847904458,0.24239134971463844,0.30204654575462303,0.012459465039808274,0.15435551532699274,0.04613709369551198,0.05759513669046183,0.34323285320741975,0.08214330468686,0.02745553180685693,0.06643214978273294,0.09081373524383589,0.2989989759086304,0.10938436377689507,0.008634681390744149,0.29627760946286197,0.019217281099363583,0.0006423668412191083
ENPH,0.17678237907711947,1.0134182000093144,0.17444168564911766,KR,0.03128862485135204,Enphase Energy,Information Technology,Semiconductor Equipment,0.04058013217895419,0.35173937344771583,0.004501558452760995,0.04259712425424717,0.025775685510913166,0.138515475669085,0.024942649493151024,0.129457852439956,0.21346352270493024,0.19106629528955255,0.21906291795362515,0.010616918231778714,0.08171001392239612,0.3791245923909395,0.1339868614481545,0.13100630816711506,0.008283541951598796,0.11606113901445908,0.006595725248681265,0.10385406349491688,0.22517753549731523,0.016169897317739525,0.24604801513951816,0.012816912720501535,Enphase Energy,Information Technology,Semiconductor Equipment,0.04058013217895419,0.35173937344771583,0.004501558452760995,0.04259712425424717,0.025775685510913166,0.138515475669085,0.024942649493151024,0.129457852439956,0.21346352270493024,0.19106629528955255,0.21906291795362515,0.010616918231778714,0.08171001392239612,0.3791245923909395,0.1339868614481545,0.13100630816711506,0.008283541951598796,0.11606113901445908,0.006595725248681265,0.10385406349491688,0.22517753549731523,0.016169897317739525,0.24604801513951816,0.012816912720501535,Enphase Energy,Information Technology,Semiconductor Equipment,0.053336287918218706,0.3531561191525284,0.025024448111221394,0.17249560220823668,0.007838225456376602,0.16921812882608145,0.07970396323606703,0.04994411992080795,0.2094258157526675,0.03929424624243304,0.23464353927621479,0.012411910969893528,0.08018618276079331,0.42249584816569097,0.2070072017670297,0.18091371460446012,0.01170955950254141,0.1552164990960694,0.03628767660102606,0.03809536812962677,0.17378441255075233,0.002867041895931986,0.17151864294940847,0.022599882903153835
ETR,-0.0715144195867593,0.4736256384421313,-0.15099355647635004,CARR,0.13928180188901318,Entergy Corp.,Utilities,Electric Utilities,0.04257695910389079,0.2758889936409521,0.015995284657317387,0.07236125197264463,0.21498154731011568,0.0716269915984065,0.2171193369561565,0.0576203390644434,0.08530032019326944,0.06200942455639801,0.20060839436067393,0.0023771093305745106,0.0861754514653996,0.3132661363591393,0.008452668966952147,0.018074439721520504,0.1585139836604182,0.06975316949338851,0.2872787123280563,0.2232382061231575,0.03234825290939611,0.0027214620405749054,0.034994556476331186,0.16462454828020467,Entergy Corp.,Utilities,Electric Utilities,0.04257695910389079,0.2758889936409521,0.015995284657317387,0.07236125197264463,0.21498154731011568,0.0716269915984065,0.2171193369561565,0.0576203390644434,0.08530032019326944,0.06200942455639801,0.20060839436067393,0.0023771093305745106,0.0861754514653996,0.3132661363591393,0.008452668966952147,0.018074439721520504,0.1585139836604182,0.06975316949338851,0.2872787123280563,0.2232382061231575,0.03234825290939611,0.0027214620405749054,0.034994556476331186,0.16462454828020467,Entergy Corp.,Utilities,Electric Utilities,0.029339838728895035,0.27534693565270973,0.007193870085136609,0.06153394058653367,0.1912327525474706,0.11914718542201488,0.18115332565306602,0.01363724781524693,0.12673022979501208,0.07028229349290452,0.2244248374745854,0.004664317128029219,0.09228576642626588,0.3281464392765609,0.015094581734456424,0.26864112210414154,0.2731174215269563,0.03834594466648573,0.11455670537028999,0.18308805393673114,0.04541865947277605,0.0057841316711978105,0.012893786508205374,0.04305959300875958
EOG,0.25205534317321754,0.7788672078940693,0.3236178653030397,DPZ,-0.08864371541525537,EOG Resources,Energy,Oil & Gas Exploration & Production,0.017193472916519945,0.32257405889234053,0.0029603183420506547,0.11840006912254447,0.0912250249205424,0.016465062270364816,0.020092066572295213,0.1605298178133312,0.23380331597067716,0.09641377196048839,0.03828824619232412,0.22182230683538168,0.10512413632527737,0.4137058235701129,0.31742255694661636,0.04561880528564826,0.0609308780154115,0.009104728575800929,0.057493953142768325,0.16747724596448776,0.25507387044529284,0.03984172968664445,0.0008945823154303387,0.04614164962189937,EOG Resources,Energy,Oil & Gas Exploration & Production,0.017193472916519945,0.32257405889234053,0.0029603183420506547,0.11840006912254447,0.0912250249205424,0.016465062270364816,0.020092066572295213,0.1605298178133312,0.23380331597067716,0.09641377196048839,0.03828824619232412,0.22182230683538168,0.10512413632527737,0.4137058235701129,0.31742255694661636,0.04561880528564826,0.0609308780154115,0.009104728575800929,0.057493953142768325,0.16747724596448776,0.25507387044529284,0.03984172968664445,0.0008945823154303387,0.04614164962189937,EOG Resources,Energy,Oil & Gas Exploration & Production,0.03835542202201709,0.31807206669044813,0.06246813229900323,0.06793365614862855,0.05867191306217726,0.009453036675718302,0.0053821317379551085,0.2341668155169615,0.24958576585832623,0.015394356092296958,0.032640081630665785,0.26430411097826695,0.09538610829867601,0.4123046705948299,0.25568688191340666,0.04515077646143556,0.045914161406062304,0.10248239255537027,0.00021774692445576113,0.1841353363437025,0.26800209733326036,0.055700820871926814,0.040000227846844545,0.0027095583435351837
EFX,-0.04630778285296311,0.42123774784294227,-0.10993265226132792,VNT,-0.06995681021366844,Equifax Inc.,Industrials,Research & Consulting Services,0.021998287340309786,0.31721610304667636,0.083719668364457,0.0038671918151772337,0.07958562061307349,0.006165810841051468,0.10199725395402724,0.1713489504574995,0.05428829761979367,0.08210874176428441,0.19813974253808256,0.21877872203255339,0.07575987900141666,0.3647616607412914,0.026853123397421755,0.03574121103097673,0.025355407720284308,0.17061381444671384,0.2656876141118841,0.1965454651391603,0.004485658674484744,0.010297765024887367,0.18038783148465792,0.08403210896952895,Equifax Inc.,Industrials,Research & Consulting Services,0.021998287340309786,0.31721610304667636,0.083719668364457,0.0038671918151772337,0.07958562061307349,0.006165810841051468,0.10199725395402724,0.1713489504574995,0.05428829761979367,0.08210874176428441,0.19813974253808256,0.21877872203255339,0.07575987900141666,0.3647616607412914,0.026853123397421755,0.03574121103097673,0.025355407720284308,0.17061381444671384,0.2656876141118841,0.1965454651391603,0.004485658674484744,0.010297765024887367,0.18038783148465792,0.08403210896952895,Equifax Inc.,Industrials,Research & Consulting Services,0.03910103469215353,0.31653502187620414,0.06959912257037212,0.014970720845907856,0.06400631111268658,0.04126114631536636,0.07094102700345108,0.27475891554386356,0.0019038196871878727,0.01901837225513486,0.21567276208343936,0.22786780258259037,0.06297454252984755,0.35040299772137173,0.009750598257169205,0.00016354137465649654,0.08779717941598696,0.11801907098189703,0.23613856013540463,0.26862181997211737,0.03249402215191274,0.07521090300468355,0.01348013283628702,0.1583241718698851
EQIX,-0.05271775149825342,0.4082043875865848,-0.12914547981694927,VNT,0.05119768797160245,Equinix,Real Estate,Specialized REITs,0.02737577583049673,0.3630814299636768,0.1697037183777465,0.26600985030049096,0.052004251328125764,0.033785502263640126,0.007337361519841829,0.20005195347365923,0.039677002838893076,0.04656559190407989,0.09924791289493536,0.08561685509858734,0.07422689294295334,0.4531553711243496,0.0686873494884277,0.3043151653591551,0.009322090014697297,0.004825032005650636,0.06463662405892803,0.03689597909204929,0.08099486110139992,0.1250701324913179,0.041899521615580394,0.26335324477279365,Equinix,Real Estate,Specialized REITs,0.02737577583049673,0.3630814299636768,0.1697037183777465,0.26600985030049096,0.052004251328125764,0.033785502263640126,0.007337361519841829,0.20005195347365923,0.039677002838893076,0.04656559190407989,0.09924791289493536,0.08561685509858734,0.07422689294295334,0.4531553711243496,0.0686873494884277,0.3043151653591551,0.009322090014697297,0.004825032005650636,0.06463662405892803,0.03689597909204929,0.08099486110139992,0.1250701324913179,0.041899521615580394,0.26335324477279365,Equinix,Real Estate,Specialized REITs,0.03091807152769861,0.3702410429944244,0.1570675126851523,0.21571228927017572,0.038014542748077196,0.0015447407655896064,0.03103554871314507,0.21100073275766396,0.07434989902840101,0.08097144583784066,0.14527714467611574,0.04502614351783867,0.08477832282889755,0.5124144226632211,0.04193849630754133,0.1673214747504874,0.011955153882086832,0.0027310366450602076,0.23128992413768681,0.10248568264347256,0.01676964024000661,0.21115627972969964,0.08815675274283527,0.1261955589211233
EQR,-0.012314432477540493,0.5101486769318573,-0.02413890897767708,KR,0.06334567615176159,Equity Residential,Real Estate,Residential REITs,-0.010229877754740843,0.3277767243360488,0.061391465708484465,0.23901564358351057,0.009580623418087174,0.1564097006986194,0.012850150698913269,0.13567463140444627,0.031824687447091875,0.2152668024849626,0.06294654648450267,0.07503974807138167,0.05898076161633642,0.4345641010157043,0.04264528585711963,0.002452743732678652,0.2788110330632071,0.09246939578067022,0.292040346473093,0.18641830181065622,0.01819581797227964,0.01896642131030253,0.0594149890658622,0.008585664934130809,Equity Residential,Real Estate,Residential REITs,-0.010229877754740843,0.3277767243360488,0.061391465708484465,0.23901564358351057,0.009580623418087174,0.1564097006986194,0.012850150698913269,0.13567463140444627,0.031824687447091875,0.2152668024849626,0.06294654648450267,0.07503974807138167,0.05898076161633642,0.4345641010157043,0.04264528585711963,0.002452743732678652,0.2788110330632071,0.09246939578067022,0.292040346473093,0.18641830181065622,0.01819581797227964,0.01896642131030253,0.0594149890658622,0.008585664934130809,Equity Residential,Real Estate,Residential REITs,-0.019735423237130508,0.3202740380560433,0.007119299413842781,0.23412094478783957,0.01619540558114477,0.23334658755952442,0.04078964370323215,0.022648532241170333,0.06474791354936377,0.2260060630373931,0.0910334967242008,0.06399211340228833,0.055827590297880356,0.4079700426312494,0.01389813363395817,0.13336959465641526,0.2491128092218305,0.021471491630465717,0.3290057093163068,0.08128914640743226,0.007039633343494181,0.01300334095278984,0.04994931794094115,0.10186082289636612
ESS,-0.021059725543600027,0.511806491602635,-0.04114782811303365,KR,0.04480991108240569,"Essex Property Trust, Inc.",Real Estate,Residential REITs,0.03242199116851682,0.3401521743144834,0.020133188098310894,0.22421980954369977,0.023978126590048675,0.23600523551392757,0.09808954760871773,0.18319731729360866,0.01576535486831882,0.01970410731337392,0.16727133486391432,0.011635978306079722,0.07331694854466488,0.4096775967208676,0.006838660882581949,0.17565866894607657,0.1612470467284648,0.09000223740889517,0.15684242040218985,0.007369171677629114,0.014233145771315578,0.2546973010296036,0.12219912341006184,0.010912223743181546,"Essex Property Trust, Inc.",Real Estate,Residential REITs,0.03242199116851682,0.3401521743144834,0.020133188098310894,0.22421980954369977,0.023978126590048675,0.23600523551392757,0.09808954760871773,0.18319731729360866,0.01576535486831882,0.01970410731337392,0.16727133486391432,0.011635978306079722,0.07331694854466488,0.4096775967208676,0.006838660882581949,0.17565866894607657,0.1612470467284648,0.09000223740889517,0.15684242040218985,0.007369171677629114,0.014233145771315578,0.2546973010296036,0.12219912341006184,0.010912223743181546,"Essex Property Trust, Inc.",Real Estate,Residential REITs,0.023022910946476353,0.3394597330659439,0.005524652921487302,0.11258746973473752,0.009922689598021655,0.22953032058551476,0.08397395608729494,0.2415891210309867,0.06290601916236815,0.03014245196508298,0.19012375174191073,0.033699567172595285,0.0682044105850152,0.387029600509186,0.009401707823452569,0.023381053258126075,0.2499537325687146,0.15982861908173407,0.023001508006891165,0.04296687583499524,0.036539989967834974,0.1543392507836631,0.2730645271232217,0.027522735551366508
EL,-0.040497384125723346,0.4142534441347097,-0.09775992136966792,KR,0.10801623087593376,Estée Lauder Companies,Consumer Staples,Personal Products,0.014682173875413944,0.27654191164659325,0.0706045280461138,0.3085763396857556,0.030515806314137063,0.20554362005536944,0.010685661867783056,0.004562076471007036,0.04730079147311271,0.003660352331974486,0.2559301644233889,0.06262065933135776,0.08591819801362371,0.3607417136865921,0.010658692581560604,0.07920271425788462,0.2570788826139697,0.007721602665367731,0.08475095618764603,0.022722018565216853,0.019692185939768857,0.16198646343271347,0.09643065805865898,0.2597558256972131,Estée Lauder Companies,Consumer Staples,Personal Products,0.014682173875413944,0.27654191164659325,0.0706045280461138,0.3085763396857556,0.030515806314137063,0.20554362005536944,0.010685661867783056,0.004562076471007036,0.04730079147311271,0.003660352331974486,0.2559301644233889,0.06262065933135776,0.08591819801362371,0.3607417136865921,0.010658692581560604,0.07920271425788462,0.2570788826139697,0.007721602665367731,0.08475095618764603,0.022722018565216853,0.019692185939768857,0.16198646343271347,0.09643065805865898,0.2597558256972131,Estée Lauder Companies,Consumer Staples,Personal Products,0.018265321887183765,0.2774707025246986,0.09095773174665073,0.24022949700191962,3.1318939614209634e-05,0.25339975921877,0.005595911057417489,0.002622873271238471,0.05256770588655632,0.13975188695611382,0.06674910128862012,0.14809421463309907,0.09062169930969699,0.3852009811930893,0.034938979512304104,0.15309173042650986,0.22345165932243505,0.01635040254051557,0.17372600354828097,0.006784206528428306,0.009451169987838855,0.19150828420942193,0.09062954720662608,0.10006801671763917
ETSY,0.15311106555935905,0.7231749450595106,0.21172064464534154,ZION,0.030935489667621684,Etsy,Consumer Discretionary,Internet & Direct Marketing Retail,0.006876379990951774,0.3982424353544973,0.14404735487814202,0.03640868121823144,0.03269883135646178,0.1282109384059986,0.15355751703458675,0.21263595986376088,0.2456749604993673,0.006052229519651152,0.040083113075816856,0.0006304141479832304,0.07727634390875585,0.4527730937961961,0.45113132338179057,0.027181212512902505,0.04933959458378823,0.19188765266220673,0.042827029469327926,0.019514984220339506,0.0890636548798113,0.09109767984227196,0.02044075410819825,0.017516114339362943,Etsy,Consumer Discretionary,Internet & Direct Marketing Retail,0.006876379990951774,0.3982424353544973,0.14404735487814202,0.03640868121823144,0.03269883135646178,0.1282109384059986,0.15355751703458675,0.21263595986376088,0.2456749604993673,0.006052229519651152,0.040083113075816856,0.0006304141479832304,0.07727634390875585,0.4527730937961961,0.45113132338179057,0.027181212512902505,0.04933959458378823,0.19188765266220673,0.042827029469327926,0.019514984220339506,0.0890636548798113,0.09109767984227196,0.02044075410819825,0.017516114339362943,Etsy,Consumer Discretionary,Internet & Direct Marketing Retail,0.010825067015106793,0.3968156122355428,0.12605156180223717,0.037517949428057105,0.17526513354757525,0.07462046798637462,0.05749897963427265,0.22168959681514466,0.25365127212060545,0.002716930109173956,0.019435139608523326,0.03155296894803579,0.07279835029020584,0.4704085090926302,0.3364920715145555,0.009971960731584701,0.013933044571873023,0.06128391363444424,0.02314550848652199,0.021758309169420214,0.010705403056129386,0.0030599126881422525,0.23721733197392394,0.28243254417340474
EVRG,-0.047198685121711215,0.49759840473318895,-0.09485296711716557,VNT,0.06070719136292516,Evergy,Utilities,Electric Utilities,-0.01539733881757319,0.2782975002315249,0.004398165748956203,0.25160778148643453,0.007031895611327939,0.2227455398817882,0.06554526942069286,0.09422484275500047,0.1139537873941386,0.03828860272486182,0.12101801445423344,0.08118610052256599,0.05057001484603918,0.44114528183091256,0.02431582811695108,0.019526789602213292,0.5922095431178154,0.07614006636673619,0.03166540847460979,0.01385554794955208,0.008690117911063156,0.09928301083536989,0.0037211288345003536,0.1305925587911888,Evergy,Utilities,Electric Utilities,-0.01539733881757319,0.2782975002315249,0.004398165748956203,0.25160778148643453,0.007031895611327939,0.2227455398817882,0.06554526942069286,0.09422484275500047,0.1139537873941386,0.03828860272486182,0.12101801445423344,0.08118610052256599,0.05057001484603918,0.44114528183091256,0.02431582811695108,0.019526789602213292,0.5922095431178154,0.07614006636673619,0.03166540847460979,0.01385554794955208,0.008690117911063156,0.09928301083536989,0.0037211288345003536,0.1305925587911888,Evergy,Utilities,Electric Utilities,-0.027883127904804225,0.2738625121014606,0.07435819043559534,0.21037681484917908,0.018014865617939125,0.38792329669595754,0.00931602978823709,0.030281112646646725,0.10653540427219205,0.0407789381466926,0.06538337017854806,0.05703197736901245,0.04250956892455815,0.39691382801292535,0.06736914390505494,0.1490264840950376,0.2735209158787214,0.008986697289416987,0.0113154837651457,0.2404656638969054,0.16741578124929166,0.05625030198353281,0.01950236373410635,0.0061471642027873
ES,0.03444683451569386,0.45320591363908885,0.07600702788517813,CARR,0.038709634444351326,Eversource Energy,Utilities,Multi-Utilities,0.01133945847040516,0.24755901850001347,0.01965907456531573,0.21198249916346876,0.10241913560078279,0.040039726926587346,0.1950600849948385,0.058136113747044006,0.0014030384709615297,0.025381787274451752,0.27315395702258366,0.07276458223396594,0.05187927786332586,0.31613359477374353,0.03816715259886453,0.011150094772755527,0.19698553627894055,0.1460696660207359,0.021479855046517168,0.025587304805036317,0.17534910925200167,0.013827000778930875,0.13561871708011564,0.23576556336610177,Eversource Energy,Utilities,Multi-Utilities,0.01133945847040516,0.24755901850001347,0.01965907456531573,0.21198249916346876,0.10241913560078279,0.040039726926587346,0.1950600849948385,0.058136113747044006,0.0014030384709615297,0.025381787274451752,0.27315395702258366,0.07276458223396594,0.05187927786332586,0.31613359477374353,0.03816715259886453,0.011150094772755527,0.19698553627894055,0.1460696660207359,0.021479855046517168,0.025587304805036317,0.17534910925200167,0.013827000778930875,0.13561871708011564,0.23576556336610177,Eversource Energy,Utilities,Multi-Utilities,0.015267798236520445,0.25186250356125844,0.025731727636458854,0.22759803469772769,0.16792956514056281,0.02487658126474582,0.07364472237978326,0.034721402084766984,0.018896499366358895,0.07717530283866131,0.25612905303779887,0.09329711155313554,0.05532760552620063,0.3463071423243924,0.042096115257660896,0.0027011535222229545,0.16006058085582667,0.22563312633515392,0.04898669695766116,0.021306993513860402,0.2372407455946593,0.03550621384863121,0.11971992123141248,0.10674845288291122
